User|20240918_085854|Clients_v2.5.xlsm|***** Début de session - Workbook_Open *****|||
User|20240918_091749|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_091749|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091749|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091749|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091749|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091750|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091750|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091750|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 6,8086 secondes|UPDATE 1640
User|20240918_091750|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
User|20240918_091750|Clients_v2.5.xlsm|modMain|CM_Add_SearchColumn||
User|20240918_091750|Clients_v2.5.xlsm|ufClientMF|cmbSearchColumn_Change||
User|20240918_091750|Clients_v2.5.xlsm|ufClientMF|cmbSearchColumn_Change (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091750|Clients_v2.5.xlsm|ufClientMF|cmbSearchColumn_Change||
User|20240918_091750|Clients_v2.5.xlsm|ufClientMF|cmbSearchColumn_Change (sortie)|Temps écoulé: 0,1328 secondes|Client_ID
User|20240918_091750|Clients_v2.5.xlsm|modMain|CM_Add_SearchColumn (sortie)|Temps écoulé: 0,5312 secondes|
User|20240918_091751|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091751|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091751|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0,9609 secondes|1146
User|20240918_091751|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 15,2617 secondes|6
User|20240918_091757|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091757|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1523 secondes|
User|20240918_091757|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091757|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091757|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091757|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091757|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091757|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091757|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5469 secondes|Élite Drift Shop Inc. [Sébastien Marchand]
User|20240918_091758|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7422 secondes|
User|20240918_091800|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091800|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091800|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091800|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091800|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091800|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091801|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091801|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091801|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4961 secondes|Les Soudures Spécialisées André Beaulieu Inc. [André Beaulieu]
User|20240918_091801|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6953 secondes|
User|20240918_091803|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091803|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091804|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091804|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091804|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091804|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091804|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091804|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091804|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5547 secondes|Ventilation Pierre Gamache Inc. [Pierre Gamache]
User|20240918_091804|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7578 secondes|
User|20240918_091806|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091807|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091807|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091807|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091807|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091807|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1445 secondes|
User|20240918_091807|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091807|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091807|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5547 secondes|Daniel Morin, Notaire
User|20240918_091807|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,8086 secondes|
User|20240918_091809|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091809|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091810|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091810|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091810|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091810|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091810|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091810|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091810|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4922 secondes|Lapalme Gestion Conception Mécanique Inc. [Éric Lapalme]
User|20240918_091810|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6797 secondes|
User|20240918_091812|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091812|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091812|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091813|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091813|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091813|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091813|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091813|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091813|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5586 secondes|9195-7902 Québec Inc. [Excellent Pavage]
User|20240918_091813|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7617 secondes|
User|20240918_091816|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091816|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_091816|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091816|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091816|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091816|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091816|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091816|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091817|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5352 secondes|9383-4851 Québec Inc. [Chrystian Barrière]
User|20240918_091817|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7461 secondes|
User|20240918_091819|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091819|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1641 secondes|
User|20240918_091819|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091819|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091819|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091819|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091819|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091820|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091820|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5508 secondes|Frimasco Inc. [Mélanie Mataix]
User|20240918_091820|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7852 secondes|
User|20240918_091822|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091822|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091823|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091823|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091823|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091823|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091823|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091823|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091823|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4805 secondes|Benoit Bergeron CPA Inc. [Benoit Bergeron]
User|20240918_091823|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6758 secondes|
User|20240918_091825|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091826|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1602 secondes|
User|20240918_091826|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091826|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091826|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091826|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091826|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091826|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091826|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5078 secondes|9474-1113 Québec Inc. [Vincent Gauthier-Locas]
User|20240918_091826|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7266 secondes|
User|20240918_091829|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091829|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1680 secondes|
User|20240918_091829|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091829|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091829|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091830|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091830|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091830|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091830|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5625 secondes|9473-1015 Québec Inc. [Alexandre Martel]
User|20240918_091830|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7656 secondes|
User|20240918_091831|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091831|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091831|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091832|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091832|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091832|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091832|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091832|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_091832|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5430 secondes|Allard Poirier CPA Inc. [Alexandre Allard]
User|20240918_091832|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7344 secondes|
User|20240918_091835|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091835|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1484 secondes|
User|20240918_091835|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091836|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091836|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091836|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091836|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091836|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091836|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5547 secondes|Jonathan Blouin-Massé, Courtier Immobilier Inc. [Jonathan Blouin Massé]
User|20240918_091836|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7773 secondes|
User|20240918_091841|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091841|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1562 secondes|
User|20240918_091841|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091841|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091841|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091841|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091842|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091842|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091842|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4883 secondes|Félix Laforest Inc. [Félix Laforest]
User|20240918_091842|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6797 secondes|
User|20240918_091844|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091844|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091844|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091844|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091844|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091845|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091845|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091845|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091845|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5391 secondes|Assurances Delta Bravo Inc. [Daniel Brochu]
User|20240918_091845|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7461 secondes|
User|20240918_091847|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091847|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091847|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091847|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091847|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091847|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091847|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091848|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091848|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5391 secondes|9473-9646 Québec Inc. [Frédéric Dionne]
User|20240918_091848|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7539 secondes|
User|20240918_091850|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091850|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091850|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091850|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091851|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091851|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091851|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091851|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091851|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5234 secondes|Les Entreprises Janso Inc. [Michel Nadeau]
User|20240918_091851|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7734 secondes|
User|20240918_091855|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091855|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091855|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091855|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091855|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091855|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091855|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091855|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091855|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4922 secondes|9219-8993 Québec Inc. [Les Entreprises de Maçonnerie MAT] 
User|20240918_091856|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,6758 secondes|
User|20240918_091858|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091858|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1094 secondes|
User|20240918_091858|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091858|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091859|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091859|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091859|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091859|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091859|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5430 secondes|Alfred Gemme Inc. [François Gemme]
User|20240918_091859|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7383 secondes|
User|20240918_091901|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091902|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1680 secondes|
User|20240918_091902|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091902|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091902|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091902|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1406 secondes|
User|20240918_091902|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091902|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1211 secondes|
User|20240918_091902|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5586 secondes|Les Gestions Movendo Inc. [Dominique Bouvrette]
User|20240918_091902|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7773 secondes|
User|20240918_091906|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091906|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1250 secondes|
User|20240918_091906|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091906|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091906|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091906|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091907|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091907|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091907|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5195 secondes|Multi-Plis Inc. [Chantal Veillette]
User|20240918_091907|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7344 secondes|
User|20240918_091910|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091910|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1367 secondes|
User|20240918_091910|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091910|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091911|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091911|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1133 secondes|
User|20240918_091911|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091911|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
User|20240918_091911|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,4766 secondes|Scierie West Brome Inc. [Francis Boulay]
User|20240918_091911|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7070 secondes|
User|20240918_091914|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091914|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1406 secondes|
User|20240918_091914|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091914|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091914|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091914|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1328 secondes|
User|20240918_091914|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091914|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1289 secondes|
User|20240918_091914|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0,5391 secondes|Side-car Inc. [Paul Paré]
User|20240918_091915|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0,7461 secondes|
User|20240918_091917|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
User|20240918_091917|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091917|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
User|20240918_091917|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
User|20240918_091917|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091917|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1172 secondes|
User|20240918_091917|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
User|20240918_091917|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0,1055 secondes|
