2025-02-08 06:15:37.60 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 

2025-02-08 14:21:59.46 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel | 25-24742, 1112 | 
2025-02-08 14:22:00.67 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel |  | 1,3477 secondes

2025-02-08 14:22:00.94 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_PDF |  | 1,6016 secondes

2025-02-08 14:22:10.36 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Save | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:10.61 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:12.68 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB |  | 2,1484 secondes

2025-02-08 14:22:12.88 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:15.63 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally |  | 2,8242 secondes

2025-02-08 14:22:15.86 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:17.85 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB |  | 2,0742 secondes

2025-02-08 14:22:18.06 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:18.59 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally |  | 0,6211 secondes

2025-02-08 14:22:18.82 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:20.56 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB |  | 1,8125 secondes

2025-02-08 14:22:20.77 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:20.98 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally |  | 0,2930 secondes

2025-02-08 14:22:21.22 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:23.01 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB |  | 1,8672 secondes

2025-02-08 14:22:23.21 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:22:24.87 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally |  | 1,7383 secondes

2025-02-08 14:22:25.07 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB | 3, 12 | 
2025-02-08 14:22:30.29 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_PDF | 25-24742 | 
2025-02-08 14:22:30.49 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF | 25-24742 | 
2025-02-08 14:22:30.69 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF_Func | 25-24742, SaveOnly | 
2025-02-08 14:22:44.03 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF_Func |  | 13,4219 secondes

2025-02-08 14:22:44.18 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF |  | 13,5820 secondes

2025-02-08 14:22:44.33 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel | 1112, Vignoble Kobloth et fils Inc. [Roxane Gauthier], 25-24742, 2025-02-01 | 
2025-02-08 14:23:16.67 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_PDF | 25-24742 | 
2025-02-08 14:23:16.82 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF | 25-24742 | 
2025-02-08 14:23:16.97 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF_Func | 25-24742, SaveOnly | 
2025-02-08 14:23:29.23 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF_Func |  | 12,3320 secondes

2025-02-08 14:23:29.38 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Create_PDF |  | 12,4883 secondes

2025-02-08 14:23:29.53 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel | 1112, Vignoble Kobloth et fils Inc. [Roxane Gauthier], 25-24742, 2025-02-01 | 
2025-02-08 14:23:53.05 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel |  | 23,5898 secondes

2025-02-08 14:23:53.44 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel | 25-24742, 1112 | 
2025-02-08 14:23:55.32 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel |  | 1,9727 secondes

2025-02-08 14:23:55.50 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Creation_PDF |  | 2,1484 secondes

2025-02-08 14:24:03.56 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Save | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:03.72 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:05.55 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB |  | 1,9102 secondes

2025-02-08 14:24:05.70 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:08.34 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally |  | 2,7070 secondes

2025-02-08 14:24:08.53 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:10.20 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB |  | 1,7422 secondes

2025-02-08 14:24:10.34 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:10.80 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally |  | 0,5391 secondes

2025-02-08 14:24:10.93 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:12.49 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB |  | 1,6328 secondes

2025-02-08 14:24:12.67 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:12.85 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally |  | 0,2578 secondes

2025-02-08 14:24:12.98 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:14.47 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB |  | 1,5586 secondes

2025-02-08 14:24:14.61 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally | # = 25-24742 - Date = 01/02/2025 | 
2025-02-08 14:24:16.22 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally |  | 1,6914 secondes

2025-02-08 14:24:16.36 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB | 3, 12 | 
2025-02-08 14:24:18.39 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB |  | 2,1133 secondes

2025-02-08 14:24:18.54 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_Locally | 3, 12 | 
2025-02-08 14:24:18.68 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-08 14:24:18.86 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3613 | -1 | 
2025-02-08 14:24:18.99 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,4023 secondes

2025-02-08 14:24:19.28 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-08 14:24:19.45 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3620 | -1 | 
2025-02-08 14:24:19.59 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,3984 secondes

2025-02-08 14:24:19.86 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-08 14:24:20.05 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3648 | -1 | 
2025-02-08 14:24:20.20 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,4102 secondes

2025-02-08 14:24:20.48 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-08 14:24:20.68 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3672 | -1 | 
2025-02-08 14:24:20.82 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,4258 secondes

2025-02-08 14:24:21.16 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-08 14:24:21.34 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3712 | -1 | 
2025-02-08 14:24:21.51 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,4336 secondes

2025-02-08 14:24:21.79 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-08 14:24:21.97 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3775 | -1 | 
2025-02-08 14:24:22.11 | Guillaume | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,3984 secondes

2025-02-08 14:24:22.39 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_Locally |  | 0,6836 secondes

2025-02-08 14:24:22.54 | Guillaume | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-08 14:24:22.68 | Guillaume | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-08 14:24:23.04 | Guillaume | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $A$2:$K$3951 | 
2025-02-08 14:24:23.19 | Guillaume | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,2344 secondes

2025-02-08 14:24:23.34 | Guillaume | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,3867 secondes

2025-02-08 14:24:23.51 | Guillaume | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-08 14:24:23.90 | Guillaume | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,4883 secondes

2025-02-08 14:24:24.07 | Guillaume | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,6680 secondes

2025-02-08 14:24:24.25 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 
2025-02-08 14:24:24.45 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes |  | 
2025-02-08 14:24:24.77 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes |  | 0,4258 secondes

2025-02-08 14:24:24.95 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 0,6055 secondes

2025-02-08 14:24:27.10 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_Activate |  | 
2025-02-08 14:24:29.04 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_Change | $E$3 | 
2025-02-08 14:24:29.23 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_Change | $E$3 | 0,2852 secondes

2025-02-08 14:24:29.45 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_Change | $B$27 | 
2025-02-08 14:24:29.63 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_Change | $B$27 | 0,2969 secondes

2025-02-08 14:24:29.81 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice |  | 
2025-02-08 14:24:30.15 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 
2025-02-08 14:24:30.34 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 0,3008 secondes

2025-02-08 14:24:30.52 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells |  | 
2025-02-08 14:24:32.10 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells |  | 1,6836 secondes

2025-02-08 14:24:32.59 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells |  | 
2025-02-08 14:24:33.46 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells |  | 0,9805 secondes

2025-02-08 14:24:34.14 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_SelectionChange | $E$3:$F$3 | 
2025-02-08 14:24:34.33 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Brouillon:Worksheet_SelectionChange |  | 0,3008 secondes

2025-02-08 14:24:34.52 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice |  | 0,4805 secondes

2025-02-08 14:24:34.68 | Guillaume | APP_v5.P.0.xlsb | modFAC_Finale:FAC_Finale_Save |  | 0,6484 secondes

2025-02-08 14:24:36.42 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu |  | 
2025-02-08 14:24:37.05 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Finale:Worksheet_Activate |  | 
2025-02-08 14:24:37.35 | Guillaume | APP_v5.P.0.xlsb | wshFAC_Finale:Worksheet_Activate |  | 0,4023 secondes

2025-02-08 14:24:37.53 | Guillaume | APP_v5.P.0.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu |  | 0,5859 secondes

2025-02-08 14:24:49.43 | Guillaume | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-08 14:24:49.64 | Guillaume | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,3203 secondes

2025-02-08 14:29:14.76 | Guillaume | APP_v5.P.0.xlsb | modMenu:menuFacturation_Click |  | 
2025-02-08 14:29:14.95 | Guillaume | APP_v5.P.0.xlsb | modMenu:menuFacturation_Click |  | 0,3125 secondes

2025-02-08 14:29:15.95 | Guillaume | APP_v5.P.0.xlsb | modMENU_FAC:FAC_Confirmation_Click |  | 
2025-02-08 14:29:16.13 | Guillaume | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-08 14:29:18.26 | Guillaume | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-08 14:29:18.41 | Guillaume | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,2266 secondes

2025-02-08 14:29:18.56 | Guillaume | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-08 14:29:18.70 | Guillaume | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,2266 secondes

2025-02-08 14:29:18.91 | Guillaume | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,4336 secondes

2025-02-08 14:29:19.09 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-08 14:29:20.83 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 1,7969 secondes

2025-02-08 14:29:20.95 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-08 14:29:22.85 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 1,9570 secondes

2025-02-08 14:29:22.97 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-08 14:29:24.74 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 1,8359 secondes

2025-02-08 14:29:24.87 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Sommaire_Taux_Import_All |  | 
2025-02-08 14:29:26.34 | Guillaume | APP_v5.P.0.xlsb | modImport:FAC_Sommaire_Taux_Import_All |  | 1,5312 secondes

2025-02-08 14:29:26.47 | Guillaume | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 
2025-02-08 14:29:28.54 | Guillaume | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 2,1328 secondes

2025-02-08 14:29:28.68 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer |  | 
2025-02-08 14:29:29.88 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer |  | 1,2617 secondes

2025-02-08 14:29:30.07 | Guillaume | APP_v5.P.0.xlsb | modMENU_FAC:FAC_Confirmation_Click |  | 1,4531 secondes

2025-02-08 14:30:47.66 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_BD_MASTER | 25-24740 | 
2025-02-08 14:30:49.39 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_BD_MASTER |  | 1,8203 secondes

2025-02-08 14:30:49.54 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_Local | 25-24740 | 
2025-02-08 14:30:49.73 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_Local |  | 0,2695 secondes

2025-02-08 14:30:50.00 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:Construire_GL_Posting_Confirmation | 25-24740 | 
2025-02-08 14:30:50.15 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 
2025-02-08 14:30:52.35 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 2,2695 secondes

2025-02-08 14:30:52.48 | Guillaume | APP_v5.P.0.xlsb | *** modGL_Stuff:GL_Posting_Locally |  | 
2025-02-08 14:30:53.60 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:30:54.75 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:30:56.20 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:30:57.43 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:30:57.59 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_Locally |  | 5,1875 secondes

2025-02-08 14:30:57.73 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:Construire_GL_Posting_Confirmation |  | 5,3242 secondes

2025-02-08 14:30:57.00 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_BD_MASTER | 25-24741 | 
2025-02-08 14:30:59.76 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_BD_MASTER |  | 1,8477 secondes

2025-02-08 14:30:59.91 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_Local | 25-24741 | 
2025-02-08 14:31:00.10 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_Local |  | 0,2734 secondes

2025-02-08 14:31:00.38 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:Construire_GL_Posting_Confirmation | 25-24741 | 
2025-02-08 14:31:00.54 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 
2025-02-08 14:31:02.63 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 2,1641 secondes

2025-02-08 14:31:02.77 | Guillaume | APP_v5.P.0.xlsb | *** modGL_Stuff:GL_Posting_Locally |  | 
2025-02-08 14:31:03.95 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:05.09 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:06.33 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:07.56 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:07.77 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_Locally |  | 5,0977 secondes

2025-02-08 14:31:07.95 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:Construire_GL_Posting_Confirmation |  | 5,2773 secondes

2025-02-08 14:31:08.24 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_BD_MASTER | 25-24742 | 
2025-02-08 14:31:10.12 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_BD_MASTER |  | 1,9609 secondes

2025-02-08 14:31:10.27 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_Local | 25-24742 | 
2025-02-08 14:31:10.48 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:MAJ_Statut_Facture_Entête_Local |  | 0,2617 secondes

2025-02-08 14:31:10.72 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:Construire_GL_Posting_Confirmation | 25-24742 | 
2025-02-08 14:31:10.85 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 
2025-02-08 14:31:12.84 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_To_DB |  | 2,0430 secondes

2025-02-08 14:31:12.96 | Guillaume | APP_v5.P.0.xlsb | *** modGL_Stuff:GL_Posting_Locally |  | 
2025-02-08 14:31:14.10 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:15.24 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:16.43 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:17.63 | Guillaume | APP_v5.P.0.xlsb |    modGL_Stuff:GL_Posting_Locally | -1 | 
2025-02-08 14:31:17.77 | Guillaume | APP_v5.P.0.xlsb | modGL_Stuff:GL_Posting_Locally |  | 4,8750 secondes

2025-02-08 14:31:17.90 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:Construire_GL_Posting_Confirmation |  | 5,0000 secondes

2025-02-08 14:31:19.69 | Guillaume | APP_v5.P.0.xlsb | ufConfirmation:UserForm_Terminate |  | 
2025-02-08 14:31:19.84 | Guillaume | APP_v5.P.0.xlsb | ufConfirmation:UserForm_Terminate |  | 0,2109 secondes

2025-02-08 14:31:19.97 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer |  | 
2025-02-08 14:31:20.50 | Guillaume | APP_v5.P.0.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer |  | 0,6016 secondes

2025-02-08 14:31:23.76 | Guillaume | APP_v5.P.0.xlsb | ufConfirmation:UserForm_Terminate |  | 
2025-02-08 14:31:23.93 | Guillaume | APP_v5.P.0.xlsb | ufConfirmation:UserForm_Terminate |  | 0,2344 secondes

2025-02-08 14:31:24.96 | Guillaume | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-08 14:31:25.12 | Guillaume | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,2188 secondes

2025-02-08 14:33:15.26 | Guillaume | APP_v5.P.0.xlsb | modMenu:menuComptabilité |  | 
2025-02-08 14:33:15.41 | Guillaume | APP_v5.P.0.xlsb | modMenu:menuComptabilité |  | 0,2227 secondes

2025-02-08 14:33:17.93 | Guillaume | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-08 14:33:18.07 | Guillaume | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,2031 secondes

