
2024-10-09 05:27:19.660 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31

2024-10-09 13:55:44.200 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 13:55:44.270 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:55:44.280 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 13:55:45.690 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 13:55:45.730 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 13:55:45.790 | GuillaumeCharron | info      | @00031 - avant = 09/10/2024   type = String   après assignation | 31
2024-10-09 13:55:45.800 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 13:55:45.820 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31
2024-10-09 13:55:45.830 | GuillaumeCharron | adjust    | @00051 - La date a été changée pour corriger la date - 09/10/2024 ---> 2024-10-09 | 31

2024-10-09 13:55:45.850 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 13:55:46.030 | GuillaumeCharron | ADD++++++ | 1625 | GC | 09/10/24 | 1611 | Racine Petits Fruits 2014 Inc. [Annie Perrier / Daniel Racine] | tel avec Daniel sur les modifications et apporter des modifications additionnelles à la LOI  | 1,00 | VRAI |  | 2024-10-09 13:55:46 | 31

2024-10-09 13:55:46.210 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 13:55:46.240 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 13:55:46.380 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 13:55:46.410 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 13:55:46.440 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 13:55:46.600 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 13:55:46.710 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:55:46.730 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 13:55:46.760 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 13:55:46.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 13:55:46.840 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 13:55:47.070 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 13:55:47.270 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:55:47.290 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 13:58:09.100 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 13:58:09.140 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:58:09.150 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 13:58:15.480 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 13:58:15.520 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:58:15.540 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 13:58:16.230 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 13:58:16.290 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:58:16.310 | GuillaumeCharron | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 13:58:17.380 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 13:58:17.420 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 13:58:17.480 | GuillaumeCharron | info      | @00031 - avant = 2024-10-09   type = String   après assignation | 31
2024-10-09 13:58:17.500 | GuillaumeCharron | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 13:58:17.510 | GuillaumeCharron | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31

2024-10-09 13:58:17.530 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 13:58:17.730 | GuillaumeCharron | ADD++++++ | 1626 | GC | 09/10/24 | 1675 | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | courriel avec alain sur délai | 0,40 | VRAI |  | 2024-10-09 13:58:17 | 31

2024-10-09 13:58:17.900 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 13:58:17.930 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 13:58:18.070 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 13:58:18.110 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 13:58:18.130 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 13:58:18.290 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 13:58:18.390 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:58:18.410 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 13:58:18.450 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 13:58:18.480 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 13:58:18.510 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 13:58:18.740 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 13:58:18.940 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 13:58:18.960 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 14:33:26.480 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 14:33:26.670 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 14:33:26.700 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 14:33:28.060 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 15:05:02.450 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 15:05:02.500 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:05:02.520 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:05:05.550 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 15:05:05.620 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:05:05.640 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:05:05.680 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 15:05:05.710 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 15:05:05.750 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 15:05:05.890 | GuillaumeCharron | UPDATE    | 1623 | GC | 09/10/24 | 1709 | Concept P.O.S. Inc. [Mathieu St-Germain] | lecture de courriel de stéphane sur enjeux soulevés et courriel Mathieu + tel avec Mathieu et Vincent + tel conférence avec Mathieu et Maxime + tel stratégie avec Mathieu | 2,25 | VRAI |  | 2024-10-09 15:05:05 | 31

2024-10-09 15:05:06.070 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 15:05:06.110 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 15:05:06.310 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 15:05:06.360 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 15:05:06.380 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 15:05:06.520 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 15:05:06.610 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:05:06.640 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 15:05:06.660 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 15:12:39.930 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 15:12:40.110 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:12:40.130 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 15:12:41.640 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 15:12:41.710 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdClear_Click @00469 | 31

2024-10-09 15:12:41.760 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Efface_Formulaire @00279 | 31

2024-10-09 15:12:41.810 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 15:12:41.850 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 15:12:41.880 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 15:12:42.000 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 15:12:42.090 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:12:42.110 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 15:12:42.130 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 15:12:42.170 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:12:42.190 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 15:18:07.180 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 15:18:07.350 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:18:07.370 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 15:18:08.390 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 15:18:21.580 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 15:18:21.620 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:18:21.640 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:18:25.430 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 15:18:25.500 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:18:25.520 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:18:28.800 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 15:18:28.880 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:18:28.890 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:18:38.340 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtCommNote_AfterUpdate @00450 | 31

2024-10-09 15:18:38.390 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:18:38.400 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Vrai  clear = Vrai | 31

2024-10-09 15:18:38.450 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 15:18:38.490 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 15:18:38.530 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 15:18:38.670 | GuillaumeCharron | UPDATE    | 1613 | GC | 09/10/24 | 1533 | Lostocch Holdings Inc. [Lorenzo Stocchero] | courriel avec avocats pour documenter prêt + révisions de contrats + transmission pour signature + réception de CDC signé et scan + poste | 2,00 | VRAI | frais de poste de 25$ | 2024-10-09 15:18:38 | 31

2024-10-09 15:18:38.860 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 15:18:38.900 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 15:18:39.100 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 15:18:39.150 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 15:18:39.180 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 15:18:39.320 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 15:18:39.430 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:18:39.450 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 15:18:39.470 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 15:33:36.000 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 15:33:36.170 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:33:36.190 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 15:33:36.840 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 15:33:43.360 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 15:33:43.440 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:33:43.460 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:33:44.430 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 15:33:44.470 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 15:33:44.500 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 15:33:44.640 | GuillaumeCharron | UPDATE    | 1608 | GC | 09/10/24 | 104 | Groupe Millénium Micro Inc. [Carl Paquin] | courriels avec Carl pour rachat dans EStaff + démarches pour savoir à qui on verse les dividendes + courriels avec Sylvain + tel évaluateur | 2,00 | VRAI |  | 2024-10-09 15:33:44 | 31

2024-10-09 15:33:44.810 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 15:33:44.840 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 15:33:45.030 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 15:33:45.070 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 15:33:45.090 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 15:33:45.220 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 15:33:45.310 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:33:45.330 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 15:33:45.350 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 15:38:42.380 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 15:38:42.540 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:38:42.560 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 15:38:43.380 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 15:40:09.900 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 15:40:09.940 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:40:09.960 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:40:12.140 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 15:40:12.230 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:40:12.250 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:40:18.900 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtCommNote_AfterUpdate @00450 | 31

2024-10-09 15:40:18.940 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:40:18.950 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Vrai  clear = Vrai | 31

2024-10-09 15:40:20.980 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 15:40:21.020 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 15:40:21.060 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 15:40:21.200 | GuillaumeCharron | UPDATE    | 1612 | GC | 09/10/24 | 1350 | Acier Altitube Inc. [Philippe Robillard] | réception de T2 projet + analyse fiscale de 84.1(2.31) | 1,00 | VRAI | Facture de Steph à venir | 2024-10-09 15:40:21 | 31

2024-10-09 15:40:21.380 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 15:40:21.420 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 15:40:21.610 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 15:40:21.640 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 15:40:21.670 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 15:40:21.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 15:40:21.890 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:40:21.910 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 15:40:21.930 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 15:58:28.600 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 15:58:28.770 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:58:28.790 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 15:58:29.800 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 15:58:44.080 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 15:58:44.120 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:58:44.140 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:58:46.070 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 15:58:46.150 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 15:58:46.170 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 15:58:48.760 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 15:58:48.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 15:58:48.840 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 15:58:48.980 | GuillaumeCharron | UPDATE    | 1623 | GC | 09/10/24 | 1709 | Concept P.O.S. Inc. [Mathieu St-Germain] | lecture de courriel de stéphane sur enjeux soulevés et courriel Mathieu + tel avec Mathieu et Vincent + tel conférence avec Mathieu et Maxime + tel stratégie avec Mathieu + videoconference avec tous pour stratégie inverse | 3,00 | VRAI |  | 2024-10-09 15:58:48 | 31

2024-10-09 15:58:49.150 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 15:58:49.180 | GuillaumeCharron | info      | @00550 - dateValue = 09/10/24   type = Date   après assignation | 31

2024-10-09 15:58:49.360 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
