2025-01-07 16:29:30.23 | User | APP_v5.J.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-07 16:37:37.45 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:37:38.37 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,9258 secondes'

2025-01-07 16:37:38.43 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:37:38.54 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1172 secondes'

2025-01-07 16:37:38.59 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-06
2025-01-07 16:37:38.75 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1719 secondes'

2025-01-07 16:37:38.82 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-06
2025-01-07 16:37:38.91 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:37:38.96 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:37:39.01 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:37:39.18 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1836 secondes'

2025-01-07 16:37:39.23 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:37:39.43 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,2070 secondes'

2025-01-07 16:37:39.48 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5312 secondes'

2025-01-07 16:37:39.54 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:37:39.77 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2422 secondes'

2025-01-07 16:37:39.82 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:37:39.90 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0938 secondes'

2025-01-07 16:37:39.95 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,0547 secondes'

2025-01-07 16:37:40.20 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-06 = '1,3867 secondes'

2025-01-07 16:37:40.25 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,8633 secondes'

2025-01-07 16:37:40.30 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '2,9883 secondes'

2025-01-07 16:38:43.34 | User | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-07 16:38:43.43 | User | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(07-01-2025, 600, 15)
2025-01-07 16:38:45.34 | User | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '1,9141 secondes'

2025-01-07 16:38:52.57 | User | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-07 16:38:52.62 | User | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(2025-01-07, 600, 15)
2025-01-07 16:38:52.68 | User | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0,0664 secondes'

2025-01-07 16:38:52.75 | User | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = '0,1914 secondes'

2025-01-07 16:38:52.80 | User | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-07 16:38:52.87 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/01-07-2025
2025-01-07 16:38:52.99 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1289 secondes'

2025-01-07 16:38:53.05 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/01-07-2025
2025-01-07 16:38:53.13 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:38:53.19 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:38:53.24 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:38:53.38 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1562 secondes'

2025-01-07 16:38:53.45 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:38:53.64 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,2070 secondes'

2025-01-07 16:38:53.70 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5195 secondes'

2025-01-07 16:38:53.75 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:38:53.98 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2266 secondes'

2025-01-07 16:38:54.03 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:38:54.13 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,1133 secondes'

2025-01-07 16:38:54.18 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,0625 secondes'

2025-01-07 16:38:54.33 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/01-07-2025 = '1,2930 secondes'

2025-01-07 16:38:54.39 | User | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate = '1,5977 secondes'

2025-01-07 16:39:13.59 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[A]
2025-01-07 16:39:13.69 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - A
2025-01-07 16:39:13.74 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1279 = '0,0625 secondes'

2025-01-07 16:39:13.80 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,2148 secondes'

2025-01-07 16:39:13.86 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-07 16:39:13.95 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-07 16:39:13.00 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = '0,0586 secondes'

2025-01-07 16:39:14.05 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = '0,1992 secondes'

2025-01-07 16:39:14.12 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2025-01-07 16:39:14.17 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-07 16:39:14.23 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = '0,0664 secondes'

2025-01-07 16:39:14.28 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,1758 secondes'

2025-01-07 16:39:21.91 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Vérification des autorisations sur le site de l'ARC et réponse à Isabelle Bellavance
]
2025-01-07 16:39:21.97 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0703 secondes'

2025-01-07 16:39:26.24 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.5]
2025-01-07 16:39:26.34 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,1016 secondes'

2025-01-07 16:39:26.40 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2025-01-07 16:39:26.45 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0625 secondes'

2025-01-07 16:39:27.88 | User | APP_v5.J.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2025-01-07 16:39:27.94 | User | APP_v5.J.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = '0,0625 secondes'

2025-01-07 16:39:29.16 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:39:29.22 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:39:29.27 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:39:30.15 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,8906 secondes'

2025-01-07 16:39:30.21 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:39:30.32 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1211 secondes'

2025-01-07 16:39:30.38 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:39:30.52 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1523 secondes'

2025-01-07 16:39:30.57 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:39:30.64 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:39:30.69 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:39:30.74 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:39:30.89 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1602 secondes'

2025-01-07 16:39:30.95 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:39:31.15 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,2031 secondes'

2025-01-07 16:39:31.20 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5117 secondes'

2025-01-07 16:39:31.25 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:39:31.49 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2422 secondes'

2025-01-07 16:39:31.54 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:39:31.63 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0977 secondes'

2025-01-07 16:39:31.70 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,0820 secondes'

2025-01-07 16:39:31.99 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,4336 secondes'

2025-01-07 16:39:32.05 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,8320 secondes'

2025-01-07 16:39:32.10 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '2,9414 secondes'

2025-01-07 16:39:47.36 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Érik P. Masse et Dominique Sénécale [Érik P. Masse (Gestion Érik P. Masse Inc.)]]
2025-01-07 16:39:47.43 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Érik P. Masse et Dominique Sénécale [Érik P. Masse (Gestion Érik P. Masse Inc.)]
2025-01-07 16:39:47.49 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 221 = '0,0664 secondes'

2025-01-07 16:39:47.54 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,1914 secondes'

2025-01-07 16:39:50.73 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Montage des documents requis pour produire les travaux du 31/12/2024 (Fiducie)
]
2025-01-07 16:39:50.78 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0586 secondes'

2025-01-07 16:39:52.96 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.75]
2025-01-07 16:39:53.04 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0859 secondes'

2025-01-07 16:39:53.10 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2025-01-07 16:39:53.15 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0586 secondes'

2025-01-07 16:39:54.54 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:39:54.59 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:39:54.65 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:39:55.54 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,8984 secondes'

2025-01-07 16:39:55.59 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:39:55.71 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1211 secondes'

2025-01-07 16:39:55.76 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:39:55.91 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1641 secondes'

2025-01-07 16:39:55.96 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:39:56.04 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:39:56.09 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:39:56.14 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:39:56.32 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1875 secondes'

2025-01-07 16:39:56.39 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:39:56.59 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,2031 secondes'

2025-01-07 16:39:56.64 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5586 secondes'

2025-01-07 16:39:56.70 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:39:56.93 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2461 secondes'

2025-01-07 16:39:56.99 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:39:57.10 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,1172 secondes'

2025-01-07 16:39:57.15 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,1133 secondes'

2025-01-07 16:39:57.47 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,5234 secondes'

2025-01-07 16:39:57.53 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,9453 secondes'

2025-01-07 16:39:57.59 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '3,0547 secondes'

2025-01-07 16:40:13.81 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Gestion Marc Lalonde Inc. [Marc Lalonde]]
2025-01-07 16:40:13.90 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Gestion Marc Lalonde Inc. [Marc Lalonde]
2025-01-07 16:40:13.96 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1359 = '0,0703 secondes'

2025-01-07 16:40:14.04 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,2344 secondes'

2025-01-07 16:40:17.80 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Montage des documents requis pour produire les travaux du 31/12/2024 (Fiducie)
]
2025-01-07 16:40:17.88 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0820 secondes'

2025-01-07 16:40:19.61 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2025-01-07 16:40:19.68 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0820 secondes'

2025-01-07 16:40:19.75 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[1,00]
2025-01-07 16:40:19.80 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0625 secondes'

2025-01-07 16:40:24.43 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:40:24.50 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:40:24.56 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:40:25.45 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,8984 secondes'

2025-01-07 16:40:25.50 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:40:25.63 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1289 secondes'

2025-01-07 16:40:25.67 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:40:25.84 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1680 secondes'

2025-01-07 16:40:25.89 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:40:25.96 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:40:26.02 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:40:26.07 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:40:26.24 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1836 secondes'

2025-01-07 16:40:26.31 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:40:26.52 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,2148 secondes'

2025-01-07 16:40:26.57 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5547 secondes'

2025-01-07 16:40:26.61 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:40:26.83 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2227 secondes'

2025-01-07 16:40:26.88 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:40:26.97 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0938 secondes'

2025-01-07 16:40:27.03 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,0703 secondes'

2025-01-07 16:40:27.30 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,4141 secondes'

2025-01-07 16:40:27.36 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,8594 secondes'

2025-01-07 16:40:27.41 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '2,9805 secondes'

2025-01-07 16:40:43.38 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2025-01-07 16:40:43.46 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-07 16:40:43.53 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = '0,0781 secondes'

2025-01-07 16:40:43.58 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,2109 secondes'

2025-01-07 16:40:46.26 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Courriels pour autorisations (Mario Stocchero, Yves Gosselin et Martine Lachance avec le provincial)
]
2025-01-07 16:40:46.34 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0977 secondes'

2025-01-07 16:40:49.23 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.25]
2025-01-07 16:40:49.30 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0781 secondes'

2025-01-07 16:40:49.37 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[1,25]
2025-01-07 16:40:49.42 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0586 secondes'

2025-01-07 16:40:56.51 | User | APP_v5.J.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2025-01-07 16:40:56.57 | User | APP_v5.J.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = '0,0781 secondes'

2025-01-07 16:40:58.63 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:40:58.69 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:40:58.74 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:40:59.60 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,8711 secondes'

2025-01-07 16:40:59.66 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:40:59.79 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1445 secondes'

2025-01-07 16:40:59.84 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:41:00.00 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1641 secondes'

2025-01-07 16:41:00.06 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:41:00.13 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:41:00.18 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:41:00.22 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:41:00.41 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1953 secondes'

2025-01-07 16:41:00.46 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:41:00.66 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1953 secondes'

2025-01-07 16:41:00.70 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5352 secondes'

2025-01-07 16:41:00.75 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:41:00.00 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2500 secondes'

2025-01-07 16:41:01.05 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:41:01.14 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,1016 secondes'

2025-01-07 16:41:01.19 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,0742 secondes'

2025-01-07 16:41:01.55 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,4961 secondes'

2025-01-07 16:41:01.60 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,9180 secondes'

2025-01-07 16:41:01.65 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '3,0234 secondes'

2025-01-07 16:41:09.54 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[a]
2025-01-07 16:41:09.61 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - a
2025-01-07 16:41:09.66 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1279 = '0,0625 secondes'

2025-01-07 16:41:09.71 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,1797 secondes'

2025-01-07 16:41:09.77 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-07 16:41:09.86 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Informatique
2025-01-07 16:41:09.91 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 4 = '0,0586 secondes'

2025-01-07 16:41:09.96 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = '0,1992 secondes'

2025-01-07 16:41:10.03 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Informatique]
2025-01-07 16:41:10.11 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Informatique
2025-01-07 16:41:10.18 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 4 = '0,0781 secondes'

2025-01-07 16:41:10.23 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,2109 secondes'

2025-01-07 16:41:18.96 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Problème avec la date sur l'application des feuilles de temps
]
2025-01-07 16:41:19.02 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0664 secondes'

2025-01-07 16:41:20.36 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.5]
2025-01-07 16:41:20.45 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0977 secondes'

2025-01-07 16:41:20.52 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
