
2024-10-10 06:10:29.910 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31
2024-10-10 15:05:51.990 | vgervais | info      | @00223 - fullDate = 2024-01-10   y = 2024   m = 1   d = 10   type = Date | 31
2024-10-10 15:05:52.020 | vgervais | info      | @00228 - DateSerial = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31

2024-10-10 15:05:52.110 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-10 15:05:52.170 | vgervais | event     | @00269 - .txtDate.value =  = 2024-01-10   y = 2024   m = 1   d = 10   type = String | 31
2024-10-10 15:05:52.210 | vgervais | info      | @00277 - dateStr =  = 2024-01-10   y = 2024   m = 1   d = 10   type = String   après assignation | 31
2024-10-10 15:05:52.240 | vgervais | info      | @00284 - dateFormated =  = 2024-01-10   y = 2024   m = 1   d = 10   type = Date   après assignation | 31
2024-10-10 15:05:52.290 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-01-10   y = 2024   m = 1   d = 10   type = Date   après assignation | 31

2024-10-10 15:05:52.330 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:05:52.400 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-01-10   type = Date | 31
2024-10-10 15:05:52.430 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-01-10   type = Date après assignation | 31

2024-10-10 15:05:52.540 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:05:52.640 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:05:53.820 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-10 15:05:53.860 | vgervais | info      | @00178 - .txtDate.value = 2024-01-10   y = 2024   m = 1   d = 10 | 31

2024-10-10 15:05:54.200 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:05:55.340 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-10 15:05:55.390 | vgervais | info      | @00178 - .txtDate.value = 2024-01-10   y = 2024   m = 1   d = 10 | 31

2024-10-10 15:05:58.160 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-10 15:05:58.250 | vgervais | info      | @00193 - .txtDate.value = 2024-10-01   y = 2024   m = 10   d = 1   type = String | 31
2024-10-10 15:05:58.310 | vgervais | info      | @00199 - fullDate = 2024-10-01   y = 2024   m = 10   d = 1   type = Date | 31
2024-10-10 15:05:58.340 | vgervais | info      | @00223 - fullDate = 2024-10-01   y = 2024   m = 10   d = 1   type = Date | 31
2024-10-10 15:05:58.380 | vgervais | info      | @00228 - DateSerial = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31

2024-10-10 15:05:58.440 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-10 15:05:58.500 | vgervais | event     | @00269 - .txtDate.value =  = 2024-10-01   y = 2024   m = 10   d = 1   type = String | 31
2024-10-10 15:05:58.540 | vgervais | info      | @00277 - dateStr =  = 2024-10-01   y = 2024   m = 10   d = 1   type = String   après assignation | 31
2024-10-10 15:05:58.570 | vgervais | info      | @00284 - dateFormated =  = 2024-10-01   y = 2024   m = 10   d = 1   type = Date   après assignation | 31
2024-10-10 15:05:58.610 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-10-01   y = 2024   m = 10   d = 1   type = Date   après assignation | 31

2024-10-10 15:05:58.650 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:05:58.710 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-01   type = Date | 31
2024-10-10 15:05:58.750 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-01   type = Date après assignation | 31

2024-10-10 15:05:58.860 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:05:58.970 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:05:59.000 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:05:59.100 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:06:07.550 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-10 15:06:07.780 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:07.810 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-10 15:06:12.740 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 15:06:12.820 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:12.860 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:06:12.950 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 15:06:13.080 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:06:13.120 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 15:06:13.180 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:13.210 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:06:15.470 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-10 15:06:15.550 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-10 15:06:15.660 | vgervais | info      | @00031 - avant = 10-01-2024   type = String   après assignation | 31
2024-10-10 15:06:15.690 | vgervais | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 1   type = String | 31
2024-10-10 15:06:15.730 | vgervais | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-01   type = String   après assignation | 31
2024-10-10 15:06:15.760 | vgervais | adjust    | @00051 - La date a été changée pour corriger la date - 10-01-2024 ---> 2024-10-01 | 31

2024-10-10 15:06:15.790 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 15:06:16.230 | vgervais | ADD++++++ | 1671 | VG | 2024-10-01 | 2053 | 9259-5362 Québec Inc. (Parler Plus) [Rosalie G. Hogue] | Parler plus: Suivi avec Nadide pour amendé | 0,20 | VRAI |  | 2024-10-10 15:06:16 | 31

2024-10-10 15:06:16.460 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 15:06:16.520 | vgervais | info      | @00550 - dateValue = 2024-10-01   type = Date   après assignation | 31

2024-10-10 15:06:16.630 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:06:16.700 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-01   type = Date | 31
2024-10-10 15:06:16.730 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-01   type = Date après assignation | 31

2024-10-10 15:06:16.830 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:06:16.990 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:17.020 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:06:17.050 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:06:17.110 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-10 15:06:17.180 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-10 15:06:17.400 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-10 15:06:17.620 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:17.650 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:06:41.540 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-10 15:06:41.760 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:41.800 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-10 15:06:42.510 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:06:42.620 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdDelete_Click @00505 | 31

2024-10-10 15:06:42.680 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Efface_Ligne @00120 | 31

2024-10-10 15:06:43.840 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 15:06:44.190 | vgervais | DELETE--- | -1398 | VG | 2024-10-01 | 1727 | Nadine Pelletier Inc. | Parler plus: Suivi avec Nadide pour amendé | 0,20 | VRAI |  | 2024-10-10 15:06:44 | 31

2024-10-10 15:06:44.410 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 15:06:44.480 | vgervais | info      | @00550 - dateValue = 2024-10-01   type = Date   après assignation | 31

2024-10-10 15:06:45.690 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:06:45.770 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-01   type = Date | 31
2024-10-10 15:06:45.800 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-01   type = Date après assignation | 31

2024-10-10 15:06:45.910 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:06:46.040 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:06:46.090 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:06:46.130 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:10:33.120 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-10 15:10:33.160 | vgervais | info      | @00178 - .txtDate.value = 10-01-2024   y = 2024   m = 10   d = 1 | 31

2024-10-10 15:10:39.650 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-10 15:10:39.730 | vgervais | info      | @00193 - .txtDate.value = 11-09-2024   y = 2024   m = 11   d = 9   type = String | 31
2024-10-10 15:10:39.800 | vgervais | info      | @00199 - fullDate = 2024-11-09   y = 2024   m = 11   d = 9   type = Date | 31
2024-10-10 15:10:39.840 | vgervais | info      | @00223 - fullDate = 2024-11-09   y = 2024   m = 11   d = 9   type = Date | 31
2024-10-10 15:10:39.880 | vgervais | info      | @00228 - DateSerial = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31
2024-10-10 15:10:39.910 | vgervais | future   | @00230 - fullDate = 2024-11-09   y = 2024   m = 11   d = 9   type = Date | 31
2024-10-10 15:10:43.090 | vgervais | FUTURE_OK | @00249 - fullDate = 2024-11-09   y = 2024   m = 11   d = 9   type = Date | 31

2024-10-10 15:10:43.180 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-10 15:10:43.250 | vgervais | event     | @00269 - .txtDate.value =  = 2024-11-09   y = 2024   m = 11   d = 9   type = String | 31
2024-10-10 15:10:43.290 | vgervais | info      | @00277 - dateStr =  = 2024-11-09   y = 2024   m = 11   d = 9   type = String   après assignation | 31
2024-10-10 15:10:43.320 | vgervais | info      | @00284 - dateFormated =  = 2024-11-09   y = 2024   m = 11   d = 9   type = Date   après assignation | 31
2024-10-10 15:10:43.370 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-11-09   y = 2024   m = 11   d = 9   type = Date   après assignation | 31

2024-10-10 15:10:43.410 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:10:43.490 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-11-09   type = Date | 31
2024-10-10 15:10:43.530 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-11-09   type = Date après assignation | 31

2024-10-10 15:10:43.650 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:10:43.770 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:10:45.470 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-10 15:10:45.510 | vgervais | info      | @00178 - .txtDate.value = 2024-11-09   y = 2024   m = 11   d = 9 | 31

2024-10-10 15:10:48.270 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-10 15:10:48.340 | vgervais | info      | @00193 - .txtDate.value = 2024-09-11   y = 2024   m = 9   d = 11   type = String | 31
2024-10-10 15:10:48.410 | vgervais | info      | @00199 - fullDate = 2024-09-11   y = 2024   m = 9   d = 11   type = Date | 31
2024-10-10 15:10:48.450 | vgervais | info      | @00223 - fullDate = 2024-09-11   y = 2024   m = 9   d = 11   type = Date | 31
2024-10-10 15:10:48.490 | vgervais | info      | @00228 - DateSerial = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31

2024-10-10 15:10:48.560 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-10 15:10:48.620 | vgervais | event     | @00269 - .txtDate.value =  = 2024-09-11   y = 2024   m = 9   d = 11   type = String | 31
2024-10-10 15:10:48.650 | vgervais | info      | @00277 - dateStr =  = 2024-09-11   y = 2024   m = 9   d = 11   type = String   après assignation | 31
2024-10-10 15:10:48.690 | vgervais | info      | @00284 - dateFormated =  = 2024-09-11   y = 2024   m = 9   d = 11   type = Date   après assignation | 31
2024-10-10 15:10:48.740 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-09-11   y = 2024   m = 9   d = 11   type = Date   après assignation | 31

2024-10-10 15:10:48.770 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:10:48.840 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-09-11   type = Date | 31
2024-10-10 15:10:48.880 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-09-11   type = Date après assignation | 31

2024-10-10 15:10:48.990 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:10:49.130 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:10:49.160 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:10:49.270 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:11:04.960 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:11:10.420 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-10 15:11:10.650 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:10.690 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-10 15:11:21.230 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 15:11:21.300 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:21.340 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:11:21.430 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 15:11:21.590 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:11:21.630 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 15:11:21.700 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:21.740 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:11:24.970 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-10 15:11:25.040 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-10 15:11:25.160 | vgervais | info      | @00031 - avant = 09-11-2024   type = String   après assignation | 31
2024-10-10 15:11:25.190 | vgervais | info      | @00038  - ufSaisieHeures.txtDate.value - m <> 10 (Erreur) ---->   y = 2024   m = 9    d = 11   type = String | 31
2024-10-10 15:11:25.230 | vgervais | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-09-11   type = String   après assignation | 31
2024-10-10 15:11:25.290 | vgervais | adjust    | @00051 - La date a été changée pour corriger la date - 09-11-2024 ---> 2024-09-11 | 31

2024-10-10 15:11:25.320 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 15:11:25.570 | vgervais | Erreur    | 00338 - E R R E U R (mois < 10) - dateValue = 2024-09-11  type = Date | 31
2024-10-10 15:11:28.340 | vgervais | Future    | @00343 - Plus de 15 jours dans le passé - dateValue = 2024-09-11  type = Date | 31
2024-10-10 15:11:28.590 | vgervais | ADD++++++ | 1672 | VG | 2024-09-11 | 2054 | Immeubles Marklin C2 Inc. [Caroline Chaput] | Immeubles marklin C2: Discussion avec Comptable pour nouveau client | 0,30 | VRAI |  | 2024-10-10 15:11:28 | 31

2024-10-10 15:11:28.830 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 15:11:28.900 | vgervais | info      | @00550 - dateValue = 2024-09-11   type = Date   après assignation | 31

2024-10-10 15:11:29.010 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:11:29.080 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-09-11   type = Date | 31
2024-10-10 15:11:29.120 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-09-11   type = Date après assignation | 31

2024-10-10 15:11:29.220 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:11:29.370 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:29.410 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:11:29.450 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:11:29.520 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-10 15:11:29.590 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-10 15:11:29.820 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-10 15:11:30.040 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:30.080 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:11:34.270 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-10 15:11:34.500 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:34.530 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-10 15:11:35.340 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 15:11:35.450 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdDelete_Click @00505 | 31

2024-10-10 15:11:35.520 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Efface_Ligne @00120 | 31

2024-10-10 15:11:36.890 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-10 15:11:37.130 | vgervais | Erreur    | 00338 - E R R E U R (mois < 10) - dateValue = 2024-09-11  type = Date | 31
2024-10-10 15:11:37.300 | vgervais | DELETE--- | -999 | VG | 2024-09-11 | 1348 | Maurice Chiasson, CPA | Immeubles marklin C2: Discussion avec Comptable pour nouveau client | 0,30 | VRAI |  | 2024-10-10 15:11:37 | 31

2024-10-10 15:11:37.550 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-10 15:11:37.620 | vgervais | info      | @00550 - dateValue = 2024-09-11   type = Date   après assignation | 31

2024-10-10 15:11:39.230 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:11:39.310 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-09-11   type = Date | 31
2024-10-10 15:11:39.350 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-09-11   type = Date après assignation | 31

2024-10-10 15:11:39.460 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:11:39.590 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:39.630 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:11:39.670 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:11:43.480 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-10 15:11:43.520 | vgervais | info      | @00178 - .txtDate.value = 09-11-2024   y = 2024   m = 9   d = 11 | 31

2024-10-10 15:11:50.860 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-10 15:11:50.950 | vgervais | info      | @00193 - .txtDate.value = 09-17-2024   y = 2024   m = 9   d = 17   type = String | 31
2024-10-10 15:11:51.020 | vgervais | info      | @00199 - fullDate = 2024-09-17   y = 2024   m = 9   d = 17   type = Date | 31
2024-10-10 15:11:51.050 | vgervais | info      | @00223 - fullDate = 2024-09-17   y = 2024   m = 9   d = 17   type = Date | 31
2024-10-10 15:11:51.090 | vgervais | info      | @00228 - DateSerial = 2024-10-10   y = 2024   m = 10   d = 10   type = Date | 31

2024-10-10 15:11:51.160 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-10 15:11:51.230 | vgervais | event     | @00269 - .txtDate.value =  = 2024-09-17   y = 2024   m = 9   d = 17   type = String | 31
2024-10-10 15:11:51.270 | vgervais | info      | @00277 - dateStr =  = 2024-09-17   y = 2024   m = 9   d = 17   type = String   après assignation | 31
2024-10-10 15:11:51.310 | vgervais | info      | @00284 - dateFormated =  = 2024-09-17   y = 2024   m = 9   d = 17   type = Date   après assignation | 31
2024-10-10 15:11:51.360 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-09-17   y = 2024   m = 9   d = 17   type = Date   après assignation | 31

2024-10-10 15:11:51.400 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-10 15:11:51.480 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-09-17   type = Date | 31
2024-10-10 15:11:51.510 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-09-17   type = Date après assignation | 31

2024-10-10 15:11:51.620 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-10 15:11:51.760 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:51.800 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:11:51.910 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-10 15:11:57.580 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-10 15:11:57.820 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:11:57.860 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-10 15:12:04.630 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-10 15:12:04.710 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-10 15:12:04.750 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-10 15:12:04.840 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-10 15:12:04.000 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

